Time	Magnets_Z	Extension	dx	dy	z0	x0	y0	Piezo_pstn	Magnets_Moving	turns
sec	mm	nm	nm	nm	nm	nm	nm	y/n	 
555.151	-10.480	85.969	-3648.395	-9436.112	-143.146	37475.380	17158.047	10.304	0.000	-0.000
555.171	-10.480	60.912	-3881.717	-9195.271	-151.037	37480.949	17159.222	10.304	0.000	-0.000
555.181	-10.480	7.418	-3849.538	-9320.614	-152.425	37475.545	17157.235	10.304	0.000	-0.000
555.191	-10.480	104.382	-3735.400	-9281.274	-151.174	37473.570	17161.799	10.304	0.000	-0.000
555.201	-10.480	340.664	-3371.248	-9038.082	-153.268	37480.893	17158.796	10.304	0.000	-0.000
555.211	-10.480	109.157	-3694.200	-9026.523	-152.962	37479.415	17158.613	10.304	0.000	-0.000
555.220	-10.480	95.306	-3797.253	-8845.485	-146.952	37470.302	17160.400	10.304	0.000	-0.000
555.231	-10.480	159.935	-3750.636	-8573.730	-156.219	37480.477	17158.376	10.304	0.000	-0.000
555.260	-10.480	190.798	-3519.416	-8348.187	-148.368	37479.022	17159.775	10.304	0.000	-0.000
555.291	-10.480	355.151	-3729.623	-9201.248	-155.353	37477.344	17157.073	10.304	0.000	-0.000
555.300	-10.480	196.232	-3616.126	-9397.836	-153.123	37478.572	17161.565	10.304	0.000	-0.000
555.310	-10.480	-49.163	-3527.382	-9175.205	-155.151	37476.864	17155.080	10.304	0.000	-0.000
555.360	-10.480	116.509	-3657.854	-9214.494	-152.926	37475.715	17161.993	10.304	0.000	-0.000
555.370	-10.480	322.709	-3510.485	-9340.898	-157.272	37480.220	17161.294	10.304	0.000	-0.000
555.380	-10.480	137.337	-3617.533	-9537.865	-154.900	37477.499	17153.748	10.304	0.000	-0.000
555.410	-10.480	345.638	-3657.184	-9429.737	-150.769	37477.224	17157.744	10.304	0.000	-0.000
555.420	-10.480	137.429	-3656.835	-9599.518	-153.661	37473.478	17165.241	10.304	0.000	-0.000
555.439	-10.480	218.303	-3654.708	-8942.458	-162.686	37476.053	17158.087	10.304	0.000	-0.000
555.449	-10.480	210.013	-3873.026	-9092.557	-154.000	37471.201	17160.489	10.304	0.000	-0.000
555.469	-10.480	115.611	-3657.318	-9378.765	-148.085	37477.200	17158.777	10.309	0.000	-0.000
555.479	-10.480	319.928	-3722.912	-9841.285	-148.529	37472.621	17154.590	10.309	0.000	-0.000
555.489	-10.480	211.075	-3733.273	-9384.262	-158.558	37479.892	17157.077	10.309	0.000	-0.000
555.499	-10.480	113.797	-3700.076	-9072.950	-158.852	37480.212	17161.153	10.309	0.000	-0.000
555.510	-10.480	361.617	-3552.082	-9233.219	-154.832	37474.517	17159.156	10.309	0.000	-0.000
555.518	-10.480	345.114	-3733.916	-9426.303	-154.029	37476.393	17157.453	10.309	0.000	-0.000
555.528	-10.480	115.162	-3727.512	-9254.215	-159.285	37480.713	17165.521	10.309	0.000	-0.000
555.539	-10.480	65.109	-3585.376	-9346.532	-150.023	37477.510	17157.790	10.309	0.000	-0.000
555.558	-10.480	100.439	-3731.161	-9244.856	-155.653	37478.928	17160.697	10.309	0.000	-0.000
555.568	-10.480	91.077	-3725.554	-9148.483	-159.355	37478.819	17159.648	10.309	0.000	-0.000
555.578	-10.480	-50.096	-3878.816	-9067.300	-154.518	37478.140	17158.105	10.309	0.000	-0.000
555.588	-10.480	156.830	-3577.778	-8970.824	-158.778	37476.721	17160.380	10.309	0.000	-0.000
555.608	-10.480	102.116	-3687.449	-9050.137	-150.669	37476.696	17159.433	10.309	0.000	-0.000
555.628	-10.480	82.867	-3476.976	-9207.456	-162.034	37480.125	17156.359	10.309	0.000	-0.000
555.637	-10.480	108.554	-3760.871	-8827.377	-159.442	37477.915	17159.715	10.309	0.000	-0.000
555.647	-10.480	109.271	-3688.093	-8770.777	-154.735	37475.575	17161.761	10.309	0.000	-0.000
555.658	-10.480	125.400	-3726.477	-8686.275	-152.894	37480.363	17156.151	10.309	0.000	-0.000
555.677	-10.480	154.914	-3616.817	-9126.656	-154.453	37474.728	17158.657	10.309	0.000	-0.000
555.708	-10.480	140.154	-3580.161	-9354.708	-146.392	37476.611	17160.897	10.309	0.000	-0.000
555.727	-10.480	209.555	-3465.043	-9334.916	-158.028	37476.763	17161.753	10.309	0.000	-0.000
555.747	-10.480	56.192	-3660.218	-9275.498	-152.433	37476.318	17157.010	10.304	0.000	-0.000
555.756	-10.480	80.528	-3701.325	-8799.836	-148.738	37476.698	17161.880	10.304	0.000	-0.000
555.766	-10.480	180.652	-3405.658	-8983.201	-155.018	37476.943	17153.481	10.304	0.000	-0.000
555.777	-10.480	156.253	-3616.242	-9046.736	-149.292	37476.033	17155.415	10.304	0.000	-0.000
555.787	-10.480	345.656	-3719.967	-9139.594	-154.947	37477.420	17164.439	10.304	0.000	-0.000
555.796	-10.480	396.334	-3774.213	-9758.892	-154.906	37480.315	17157.054	10.304	0.000	-0.000
555.827	-10.480	140.259	-3481.543	-9292.884	-151.231	37482.715	17162.943	10.304	0.000	-0.000
555.837	-10.480	206.808	-3795.261	-9172.578	-147.759	37476.527	17160.155	10.304	0.000	-0.000
555.846	-10.480	369.084	-3798.167	-9059.895	-162.400	37476.240	17157.911	10.304	0.000	-0.000
555.866	-10.480	109.098	-3709.508	-8991.081	-155.286	37479.157	17159.237	10.304	0.000	-0.000
555.896	-10.480	192.431	-3727.790	-9180.138	-145.835	37479.000	17166.617	10.304	0.000	-0.000
555.935	-10.480	156.373	-3394.766	-8993.495	-151.551	37478.809	17160.658	10.304	0.000	-0.000
555.956	-10.480	56.436	-3592.660	-8763.569	-150.311	37478.089	17164.075	10.304	0.000	-0.000
555.965	-10.480	338.932	-3730.542	-9210.220	-151.644	37481.581	17157.934	10.304	0.000	-0.000
555.975	-10.480	331.786	-3728.298	-8994.435	-143.820	37471.994	17157.886	10.304	0.000	-0.000
555.985	-10.480	198.370	-3657.290	-8908.822	-145.793	37475.684	17161.566	10.304	0.000	-0.000
556.005	-10.480	196.721	-3542.878	-8694.068	-142.914	37473.933	17162.076	10.304	0.000	-0.000
556.035	-10.480	80.006	-3689.395	-9691.827	-144.890	37474.063	17158.036	10.304	0.000	-0.000
556.045	-10.480	200.245	-3905.548	-9657.850	-146.655	37474.210	17161.839	10.304	0.000	-0.000
556.064	-10.480	341.314	-3560.729	-9397.911	-138.041	37476.897	17157.108	10.304	0.000	-0.000
556.075	-10.480	326.389	-3521.292	-9724.260	-143.540	37471.722	17158.074	10.304	0.000	-0.000
556.085	-10.480	111.213	-3552.883	-9319.193	-145.685	37482.059	17158.737	10.304	0.000	-0.000
556.094	-10.480	194.258	-3835.150	-8880.013	-139.858	37476.973	17159.944	10.304	0.000	-0.000
556.104	-10.480	105.698	-3590.732	-8838.469	-146.377	37472.678	17159.173	10.304	0.000	-0.000
556.114	-10.480	65.022	-3592.974	-9016.502	-145.944	37482.093	17156.626	10.304	0.000	-0.000
556.134	-10.480	201.915	-3604.556	-8571.822	-147.196	37473.138	17156.825	10.304	0.000	-0.000
556.144	-10.480	130.379	-3721.288	-8793.898	-146.265	37478.706	17158.329	10.304	0.000	-0.000
556.164	-10.480	119.361	-3915.210	-8800.217	-153.748	37478.508	17157.721	10.304	0.000	-0.000
556.173	-10.480	110.575	-3769.515	-9251.285	-140.947	37474.863	17156.294	10.304	0.000	-0.000
556.183	-10.480	66.404	-3669.278	-9127.876	-148.709	37477.612	17161.565	10.304	0.000	-0.000
556.194	-10.480	62.278	-3856.876	-9544.029	-152.045	37479.415	17160.476	10.304	0.000	-0.000
556.204	-10.480	129.647	-3653.337	-9246.089	-147.007	37473.728	17156.452	10.304	0.000	-0.000
556.213	-10.480	121.559	-3692.194	-9644.130	-157.945	37475.849	17163.377	10.304	0.000	-0.000
556.223	-10.480	124.038	-3566.033	-9539.176	-151.657	37482.427	17157.147	10.304	0.000	-0.000
556.234	-10.480	346.338	-3800.075	-9570.170	-143.852	37473.782	17156.121	10.304	0.000	-0.000
556.243	-10.480	201.179	-3942.153	-9568.223	-142.473	37472.726	17159.546	10.304	0.000	-0.000
556.254	-10.480	108.071	-3886.522	-9385.884	-152.490	37484.767	17161.774	10.304	0.000	-0.000
556.263	-10.480	348.272	-3653.000	-9270.527	-145.526	37477.097	17158.396	10.304	0.000	-0.000
556.273	-10.480	331.173	-3578.335	-9361.313	-139.164	37469.388	17162.179	10.304	0.000	-0.000
556.285	-10.480	110.097	-3519.158	-9464.499	-157.669	37482.123	17156.130	10.304	0.000	-0.000
556.293	-10.480	2.435	-3466.098	-9256.696	-142.309	37476.899	17164.029	10.304	0.000	-0.000
556.313	-10.480	136.327	-3654.132	-9397.755	-159.532	37482.779	17157.634	10.304	0.000	-0.000
556.333	-10.480	347.878	-3851.886	-9353.563	-142.670	37472.057	17158.410	10.304	0.000	-0.000
556.352	-10.480	136.702	-3771.793	-9390.183	-143.473	37478.145	17160.800	10.299	0.000	-0.000
556.363	-10.480	77.365	-3842.270	-8874.963	-143.653	37473.993	17162.279	10.299	0.000	-0.000
556.382	-10.480	348.953	-3766.847	-9870.550	-148.324	37477.096	17162.082	10.299	0.000	-0.000
556.402	-10.480	199.933	-3579.830	-8944.333	-148.163	37478.555	17153.922	10.299	0.000	-0.000
556.412	-10.480	332.672	-3732.243	-9252.913	-151.073	37477.366	17161.400	10.299	0.000	-0.000
556.422	-10.480	338.609	-3771.838	-9246.299	-151.395	37480.298	17155.500	10.299	0.000	-0.000
556.432	-10.480	63.289	-3663.149	-9428.829	-147.674	37476.022	17156.965	10.299	0.000	-0.000
556.482	-10.480	58.218	-3663.982	-9581.614	-140.876	37482.456	17158.711	10.299	0.000	-0.000
556.492	-10.480	95.805	-3879.796	-9615.103	-147.369	37477.167	17162.866	10.299	0.000	-0.000
556.502	-10.480	246.742	-3751.416	-9172.125	-154.036	37474.797	17155.518	10.299	0.000	-0.000
556.521	-10.480	123.189	-3724.504	-9065.708	-146.919	37477.353	17160.489	10.299	0.000	-0.000
556.531	-10.480	116.213	-3729.724	-9323.102	-150.683	37477.210	17159.531	10.299	0.000	-0.000
556.542	-10.480	106.745	-3475.285	-9298.495	-151.911	37481.145	17153.836	10.299	0.000	-0.000
556.551	-10.480	342.520	-3734.263	-9544.372	-143.060	37477.200	17163.610	10.304	0.000	-0.000
556.561	-10.480	207.760	-3760.677	-9652.606	-152.947	37477.825	17160.416	10.304	0.000	-0.000
556.571	-10.480	342.212	-3651.815	-9399.983	-156.441	37480.574	17154.632	10.304	0.000	-0.000
556.590	-10.480	421.746	-3662.401	-9504.647	-155.749	37479.636	17157.898	10.304	0.000	-0.000
556.601	-10.480	213.835	-3703.636	-9328.066	-156.753	37478.718	17156.275	10.304	0.000	-0.000
556.611	-10.480	128.677	-3733.914	-9286.644	-152.925	37472.964	17156.542	10.304	0.000	-0.000
556.621	-10.480	110.087	-3508.937	-9171.819	-156.037	37477.812	17157.976	10.304	0.000	-0.000
556.630	-10.480	136.565	-3583.485	-9011.502	-152.771	37480.007	17155.344	10.304	0.000	-0.000
556.660	-10.480	212.061	-3634.978	-8570.179	-154.730	37481.660	17156.783	10.304	0.000	-0.000
556.671	-10.480	194.493	-3581.588	-8607.089	-142.924	37470.069	17161.735	10.304	0.000	-0.000
556.680	-10.480	210.771	-3580.757	-8705.983	-153.115	37477.986	17156.480	10.304	0.000	-0.000
556.690	-10.480	91.154	-3665.793	-8646.156	-154.177	37482.783	17158.392	10.304	0.000	-0.000
556.700	-10.480	93.974	-3750.790	-8765.627	-143.045	37471.895	17160.296	10.304	0.000	-0.000
556.710	-10.480	339.218	-3576.270	-8980.245	-157.042	37476.567	17160.278	10.304	0.000	-0.000
556.722	-10.480	163.043	-3588.444	-9128.073	-157.046	37483.074	17155.495	10.304	0.000	-0.000
556.730	-10.480	79.022	-3689.625	-9352.791	-143.358	37473.298	17158.459	10.304	0.000	-0.000
556.750	-10.480	167.350	-3547.724	-8564.619	-157.206	37481.226	17155.842	10.304	0.000	-0.000
556.790	-10.480	382.701	-3612.146	-9269.220	-160.973	37479.271	17153.471	10.304	0.000	-0.000
556.799	-10.480	339.917	-3532.164	-9134.416	-157.437	37472.931	17159.438	10.304	0.000	-0.000
556.809	-10.480	209.560	-3714.918	-9170.775	-156.570	37479.856	17160.025	10.304	0.000	-0.000
556.819	-10.480	105.609	-3769.573	-9321.289	-160.713	37480.356	17159.592	10.304	0.000	-0.000
556.859	-10.480	204.250	-3709.322	-8980.376	-153.894	37476.169	17156.507	10.309	0.000	-0.000
556.869	-10.480	89.404	-3726.609	-8579.745	-156.087	37476.728	17160.604	10.309	0.000	-0.000
556.879	-10.480	109.083	-3476.461	-9092.031	-155.834	37480.906	17156.981	10.309	0.000	-0.000
556.888	-10.480	205.548	-3617.354	-8717.341	-153.197	37478.904	17156.214	10.309	0.000	-0.000
556.899	-10.480	357.769	-3753.579	-9095.269	-159.214	37471.843	17159.617	10.309	0.000	-0.000
556.909	-10.480	58.478	-3842.919	-9717.367	-161.393	37480.457	17158.182	10.309	0.000	-0.000
556.919	-10.480	132.962	-3769.506	-9658.523	-163.886	37478.863	17162.957	10.309	0.000	-0.000
556.938	-10.480	243.897	-3766.673	-9345.124	-163.881	37478.869	17154.264	10.309	0.000	-0.000
556.948	-10.480	342.110	-3800.461	-9310.040	-155.730	37479.763	17160.693	10.309	0.000	-0.000
556.968	-10.480	113.864	-3612.827	-9324.939	-154.680	37476.541	17158.727	10.309	0.000	-0.000
556.978	-10.480	367.233	-3773.010	-9032.415	-150.815	37477.712	17160.284	10.309	0.000	-0.000
556.998	-10.480	260.950	-3546.994	-9431.631	-158.809	37472.454	17160.038	10.309	0.000	-0.000
557.007	-10.480	117.735	-3733.548	-9291.683	-155.945	37478.924	17160.971	10.309	0.000	-0.000
557.018	-10.480	367.486	-3661.809	-9321.366	-159.528	37478.712	17159.873	10.309	0.000	-0.000
557.028	-10.480	90.554	-3732.144	-8943.609	-155.609	37475.218	17159.910	10.309	0.000	-0.000
557.038	-10.480	100.658	-3648.063	-9235.088	-148.494	37474.070	17160.364	10.309	0.000	-0.000
557.047	-10.480	119.998	-3586.640	-9158.220	-152.134	37480.193	17160.372	10.309	0.000	-0.000
557.057	-10.480	200.380	-3722.396	-9202.279	-143.800	37474.018	17160.777	10.309	0.000	-0.000
557.067	-10.480	111.942	-3650.716	-9051.409	-162.741	37474.932	17163.384	10.309	0.000	-0.000
557.077	-10.480	161.971	-3436.748	-8690.552	-154.807	37479.102	17157.115	10.309	0.000	-0.000
557.097	-10.480	197.303	-3724.947	-9121.706	-149.161	37474.989	17160.015	10.309	0.000	-0.000
557.107	-10.480	371.774	-3583.898	-9259.602	-152.087	37480.495	17158.647	10.309	0.000	-0.000
557.118	-10.480	51.916	-3570.081	-9360.329	-141.093	37472.083	17159.525	10.309	0.000	-0.000
557.127	-10.480	356.707	-3573.554	-9389.348	-159.359	37477.286	17159.257	10.309	0.000	-0.000
557.137	-10.480	119.206	-3461.800	-9399.410	-155.142	37478.933	17160.163	10.309	0.000	-0.000
557.147	-10.480	249.789	-3442.361	-9126.028	-151.051	37475.016	17161.793	10.309	0.000	-0.000
557.157	-10.480	157.116	-3513.966	-9140.268	-152.133	37479.002	17158.233	10.309	0.000	-0.000
557.167	-10.480	202.962	-3701.911	-9389.496	-154.951	37479.369	17158.919	10.309	0.000	-0.000
557.176	-10.480	204.651	-3582.386	-9213.976	-151.958	37474.841	17159.990	10.304	0.000	-0.000
557.186	-10.480	373.192	-3736.290	-8899.523	-155.585	37481.034	17155.574	10.304	0.000	-0.000
