Time	Magnets_Z	Extension	dx	dy	z0	x0	y0	Piezo_pstn	Magnets_Moving	turns
sec	mm	nm	nm	nm	nm	nm	nm	y/n	 
911.225	-11.480	190.157	-46.804	-49.436	-99.230	11606.820	10056.125	10.464	0.000	-0.000
911.235	-11.480	195.342	-59.512	-42.602	-97.644	11605.896	10056.261	10.464	0.000	-0.000
911.244	-11.480	212.260	-96.278	-40.444	-109.170	11609.199	10054.716	10.464	0.000	-0.000
911.254	-11.480	195.364	-94.503	-36.350	-99.184	11608.788	10057.243	10.464	0.000	-0.000
911.265	-11.480	197.645	-59.537	-41.236	-97.293	11608.901	10054.548	10.464	0.000	-0.000
911.275	-11.480	188.216	-32.039	-50.532	-100.568	11607.871	10057.314	10.464	0.000	-0.000
911.285	-11.480	196.222	-23.825	-54.328	-105.848	11609.300	10055.804	10.464	0.000	-0.000
911.294	-11.480	196.384	-46.654	-55.953	-101.323	11609.660	10055.599	10.464	0.000	-0.000
911.304	-11.480	203.377	-68.268	-34.781	-101.451	11607.469	10061.930	10.464	0.000	-0.000
911.314	-11.480	198.373	-29.564	-50.593	-99.121	11606.367	10053.685	10.464	0.000	-0.000
911.325	-11.480	189.672	-27.174	-47.285	-94.614	11609.422	10055.288	10.464	0.000	-0.000
911.334	-11.480	191.048	-24.332	-46.553	-96.407	11609.811	10058.218	10.464	0.000	-0.000
911.344	-11.480	204.741	-64.777	-47.285	-108.875	11609.257	10054.863	10.464	0.000	-0.000
911.354	-11.480	197.334	-54.678	-29.145	-98.338	11607.479	10053.502	10.464	0.000	-0.000
911.364	-11.480	181.313	-15.056	-55.289	-92.717	11608.973	10056.377	10.464	0.000	-0.000
911.373	-11.480	191.846	-25.121	-57.682	-97.898	11607.458	10052.201	10.464	0.000	-0.000
911.384	-11.480	200.679	-54.841	-54.537	-98.285	11605.288	10057.999	10.464	0.000	-0.000
911.394	-11.480	198.916	-71.106	-37.755	-99.050	11611.783	10054.536	10.464	0.000	-0.000
911.404	-11.480	200.313	-90.461	-40.730	-99.600	11606.110	10056.046	10.464	0.000	-0.000
911.413	-11.480	205.380	-90.026	-31.757	-97.165	11604.709	10056.477	10.464	0.000	-0.000
911.423	-11.480	200.416	-73.395	-47.286	-88.994	11610.069	10057.783	10.464	0.000	-0.000
911.433	-11.480	195.544	-54.130	-38.995	-101.981	11609.692	10052.136	10.464	0.000	-0.000
911.444	-11.480	196.540	-50.525	-52.796	-99.356	11603.763	10057.149	10.464	0.000	-0.000
911.453	-11.480	195.645	-53.440	-61.664	-96.312	11608.961	10057.051	10.464	0.000	-0.000
911.463	-11.480	197.391	-44.554	-41.683	-106.470	11611.976	10055.430	10.464	0.000	-0.000
911.473	-11.480	186.591	-56.805	-41.838	-96.010	11607.633	10058.535	10.464	0.000	-0.000
911.483	-11.480	203.427	-66.770	-47.488	-99.085	11606.653	10055.139	10.464	0.000	-0.000
911.493	-11.480	186.744	-19.954	-50.326	-97.502	11612.534	10050.915	10.464	0.000	-0.000
911.503	-11.480	195.645	-13.693	-49.618	-101.070	11606.366	10058.468	10.464	0.000	-0.000
911.513	-11.480	179.573	-32.165	-53.512	-92.044	11605.148	10058.528	10.464	0.000	-0.000
911.523	-11.480	190.133	-42.659	-41.375	-98.986	11609.793	10054.233	10.464	0.000	-0.000
911.533	-11.480	186.135	-35.116	-52.950	-99.447	11606.283	10053.750	10.464	0.000	-0.000
911.542	-11.480	193.067	-74.428	-52.381	-96.933	11608.045	10054.246	10.464	0.000	-0.000
911.552	-11.480	189.525	-41.526	-62.357	-101.008	11609.929	10056.021	10.464	0.000	-0.000
911.563	-11.480	186.540	-29.878	-63.241	-103.229	11608.335	10055.027	10.464	0.000	-0.000
911.573	-11.480	219.177	-64.783	-38.379	-96.334	11609.009	10056.330	10.464	0.000	-0.000
911.582	-11.480	202.844	-45.512	-42.540	-96.498	11605.430	10054.205	10.464	0.000	-0.000
911.592	-11.480	193.989	-18.316	-53.600	-95.673	11608.479	10057.769	10.464	0.000	-0.000
911.602	-11.480	203.962	-58.778	-28.357	-88.062	11608.011	10051.128	10.459	0.000	-0.000
911.612	-11.480	191.101	-19.917	-61.447	-96.634	11606.509	10056.456	10.459	0.000	-0.000
911.622	-11.480	184.580	-30.934	-42.834	-98.373	11606.394	10056.968	10.459	0.000	-0.000
911.632	-11.480	196.561	-3.599	-67.110	-100.305	11610.577	10054.129	10.459	0.000	-0.000
911.642	-11.480	195.071	-53.213	-47.302	-97.265	11608.353	10056.814	10.459	0.000	-0.000
911.652	-11.480	203.228	-56.057	-40.882	-96.503	11608.404	10055.721	10.459	0.000	-0.000
